1.937, 22.747, 5.784
0.507, 1.013, 0.509
0.489, 1.603, 0.589
0.587, 1.603, 0.692
1.077, 9.368, 1.709
1.071, 9.368, 1.756
0.276, 0.43, 0.177
0.991, 9.368, 1.633
1.228, 9.347, 1.944
0.143, 0.199, 0.1
0.527, 1.597, 0.783
1.248, 2.083, 0.99
1.619, 6.4, 2.3
2.622, 6.325, 2.725
1.673, 9.34, 2.808
2.215, 9.287, 3.263
3.514, 9.274, 5.114
1.249, 5.996, 2.013
0.863, 1.151, 0.507
0.488, 2.603, 0.707
0.348, 0.587, 0.297
0.257, 0.576, 0.271
0.503, 1.839, 0.699
0.711, 1.838, 0.84
1.129, 16.444, 2.609
0.445, 0.722, 0.361
0.419, 1.783, 0.587
0.171, 0.195, 0.086
0.203, 0.102, 0.072
4.978, 13.013, 7.19
0.279, 0.415, 0.184
0.219, 0.394, 0.141
0.102, 0.103, 0.045
2.98, 10.182, 4.152
0.923, 7.89, 1.577
0.731, 5.027, 1.192
1.047, 5.011, 1.605
0.137, 0.168, 0.085
1.155, 4.07, 2.023
0.428, 0.852, 0.395
1.582, 5.008, 2.339
0.477, 2.654, 0.684
0.651, 1.56, 0.827
0.258, 0.578, 0.272
0.33, 1.275, 0.439
0.437, 1.275, 0.543
0.596, 0.992, 0.408
1.423, 15.951, 2.745
0.36, 0.436, 0.227
0.235, 0.267, 0.142
1.345, 10.295, 2.194
0.679, 1.552, 0.533
1.266, 10.295, 2.196
1.395, 9.137, 2.379
0.321, 0.544, 0.285
1.124, 3.496, 1.709
1.154, 1.767, 0.833
1.226, 10.295, 2.262
0.827, 2.075, 1.12
0.424, 1.002, 0.47
0.964, 4.957, 1.382
0.527, 1.322, 0.443
0.459, 0.474, 0.24
1.483, 16.689, 3.624
0.274, 0.491, 0.246
0.426, 0.793, 0.303
1.304, 6.901, 2.126
0.643, 2.417, 0.871
0.446, 0.821, 0.406
1.205, 10.717, 1.824
0.337, 0.632, 0.316
0.322, 0.543, 0.223
0.434, 1.571, 0.505
0.268, 0.856, 0.37
0.434, 1.268, 0.433
0.481, 1.268, 0.502
0.548, 1.268, 0.601
2.079, 10.471, 3.281
0.44, 0.19, 0.1
1.791, 6.164, 2.06
0.661, 0.858, 0.437
1.017, 6.228, 1.475
1.931, 6.221, 2.421
0.606, 1.697, 0.501
0.626, 1.697, 0.553
0.434, 0.549, 0.228
1.293, 7.421, 1.847
1.268, 7.421, 1.865
1.166, 7.389, 2.55
1.779, 7.195, 3.182
0.525, 1.39, 0.586
0.758, 1.327, 0.647
1.359, 5.431, 1.694
1.43, 5.431, 1.756
1.256, 5.431, 1.722
0.161, 0.182, 0.098
0.677, 1.71, 0.723
1.795, 5.05, 2.206
1.651, 5.05, 2.409
1.802, 5.902, 2.81
0.271, 0.412, 0.17
0.9, 6.17, 1.209
0.322, 0.356, 0.141
0.781, 2.409, 0.763
0.63, 1.918, 0.649
0.411, 0.534, 0.291
0.709, 3.143, 0.944
0.25, 0.659, 0.213
0.314, 0.654, 0.28
0.927, 6.17, 1.299
0.87, 6.17, 1.27
0.847, 5.444, 1.194
0.146, 0.21, 0.106
0.499, 1.484, 0.726
0.683, 4.118, 1.428
0.205, 0.324, 0.16
1.03, 4.961, 1.282
1.354, 4.842, 2.064
0.681, 1.639, 0.577
0.428, 0.718, 0.362
0.713, 2.759, 0.87
0.255, 0.637, 0.199
0.309, 0.632, 0.27
0.622, 1.978, 0.727
0.281, 1.069, 0.349
0.411, 1.058, 0.481
1.365, 5.426, 1.898
2.03, 5.262, 2.353
0.944, 6.17, 1.637
0.692, 1.776, 0.97
0.257, 0.576, 0.271
1.872, 6.147, 2.922
1.39, 12.826, 2.448
0.284, 0.466, 0.157
0.383, 0.466, 0.243
1.794, 5.559, 2.263
1.328, 12.826, 2.386
0.794, 1.066, 0.46
1.368, 12.826, 2.616
1.422, 6.635, 2.047
0.188, 0.221, 0.115
1.222, 4.115, 2.01
2.763, 6.501, 2.776
1.492, 12.826, 3.487
0.32, 0.579, 0.29
0.259, 0.583, 0.275
4.401, 12.693, 7.321
1.652, 11.16, 2.38
0.385, 0.68, 0.34
0.921, 3.191, 1.389
1.821, 4.549, 1.703
1.463, 6.214, 1.833
1.485, 6.214, 1.943
0.861, 3.358, 1.249
0.344, 0.698, 0.232
0.424, 0.631, 0.28
0.938, 16.935, 2.197
0.453, 0.747, 0.374
0.269, 0.602, 0.223
0.096, 0.109, 0.048
0.875, 4.073, 1.128
0.78, 4.073, 1.093
0.808, 3.6, 1.122
0.146, 0.176, 0.091
0.967, 3.364, 1.677
0.353, 0.494, 0.251
1.787, 3.535, 1.642
0.496, 0.714, 0.329
0.574, 2.771, 0.781
0.388, 0.87, 0.455
0.256, 0.586, 0.275
0.616, 1.584, 0.887
0.29, 0.362, 0.169
1.164, 11.107, 2.042
0.414, 1.036, 0.314
0.389, 0.299, 0.155
0.721, 1.421, 0.607
0.801, 1.621, 0.837
0.857, 1.833, 0.883
0.822, 1.832, 0.887
0.838, 1.783, 0.865
0.734, 1.824, 0.809
0.662, 1.597, 0.671
1.654, 11.107, 2.869
1.64, 11.107, 2.911
1.61, 11.107, 2.995
2.192, 11.081, 3.734
0.456, 0.972, 0.51
3.443, 10.955, 5.218
1.575, 3.662, 1.989
1.251, 10.29, 2.611
0.535, 1.088, 0.549
0.423, 1.002, 0.47
1.025, 2.787, 1.278
0.693, 15.955, 1.767
0.464, 0.677, 0.344
0.235, 0.267, 0.142
0.333, 1.265, 0.382
0.101, 0.103, 0.045
0.579, 3.192, 0.657
0.818, 2.23, 0.792
0.499, 3.192, 0.625
0.503, 2.043, 0.585
0.158, 0.243, 0.124
0.462, 1.326, 0.646
0.326, 0.459, 0.224
0.797, 1.49, 0.612
0.517, 3.192, 0.698
0.638, 1.576, 0.847
0.258, 0.581, 0.274
0.378, 1.582, 0.44
0.238, 0.528, 0.176
0.218, 0.214, 0.109
0.54, 1.225, 0.537
0.307, 0.449, 0.202
1.126, 6.776, 1.747
1.075, 6.776, 1.713
1.02, 6.776, 1.645
0.934, 6.776, 1.495
1.208, 6.755, 1.911
0.12, 0.126, 0.064
0.456, 1.327, 0.653
2.53, 6.697, 3.713
1.955, 4.457, 2.023
0.657, 4.201, 1.056
0.32, 0.577, 0.289
0.259, 0.582, 0.274
0.525, 1.296, 0.587
0.786, 11.683, 1.446
0.362, 0.35, 0.174
0.527, 0.848, 0.356
0.431, 0.949, 0.341
0.455, 1.643, 0.547
0.411, 1.527, 0.667
0.487, 1.643, 0.549
0.548, 1.643, 0.636
0.643, 1.643, 0.769
1.373, 11.65, 2.947
2.696, 11.608, 5.057
0.599, 1.618, 0.681
0.71, 1.618, 0.768
0.637, 1.618, 0.758
0.763, 7.393, 1.245
0.14, 0.342, 0.123
0.181, 0.315, 0.153
0.657, 5.267, 1.034
0.676, 5.267, 1.053
0.659, 5.246, 1.085
0.131, 0.126, 0.071
1.416, 5.185, 2.587
0.166, 0.166, 0.071
0.779, 3.836, 1.289
0.247, 0.593, 0.288
1.008, 2.306, 1.078
0.403, 1.472, 0.444
0.459, 1.466, 0.537
0.163, 0.144, 0.082
0.738, 2.465, 0.941
0.511, 2.729, 0.701
0.357, 0.665, 0.333
0.261, 0.582, 0.273
0.562, 1.202, 0.542
2.708, 7.304, 3.325
0.647, 1.163, 0.512
1.074, 3.96, 1.324
0.285, 0.256, 0.119
1.318, 3.677, 1.387
0.879, 18.041, 2.473
0.246, 0.295, 0.148
0.2, 0.166, 0.077
0.693, 1.674, 0.724
1.041, 2.084, 0.98
0.549, 1.763, 0.529
0.622, 1.759, 0.596
0.885, 1.755, 0.882
0.596, 1.602, 0.509
0.672, 1.602, 0.551
0.634, 0.965, 0.452
0.799, 1.08, 0.618
0.464, 1.931, 0.64
0.757, 1.915, 0.847
1.194, 16.444, 2.392
0.403, 0.612, 0.306
0.491, 0.467, 0.236
0.306, 0.47, 0.203
1.151, 3.601, 0.987
0.763, 1.75, 0.581
0.531, 0.828, 0.414
1.116, 8.966, 1.898
0.833, 8.966, 1.566
1.401, 8.949, 2.293
0.194, 0.244, 0.13
2.418, 8.876, 4.385
1.477, 2.237, 0.979
0.474, 2.688, 0.709
0.657, 1.707, 0.938
0.257, 0.574, 0.271
0.33, 1.266, 0.437
0.437, 1.266, 0.54
3.825, 27.401, 7.405
0.294, 0.62, 0.319
4.892, 27.218, 8.441
5.975, 27.218, 9.213
9.182, 27.218, 12.503
1.069, 15.955, 2.461
0.316, 0.475, 0.238
0.844, 8.917, 1.461
0.673, 4.266, 0.864
0.468, 2.021, 0.575
0.156, 0.239, 0.122
0.457, 1.32, 0.645
0.459, 0.67, 0.309
0.734, 4.266, 1.02
0.669, 1.669, 0.9
0.257, 0.575, 0.271
0.817, 4.248, 1.177
0.43, 0.736, 0.259
0.356, 0.411, 0.206
1.107, 16.935, 2.28
0.475, 0.812, 0.408
0.792, 1.47, 0.52
0.666, 0.963, 0.404
0.539, 1.737, 0.593
0.097, 0.108, 0.047
1.108, 8.339, 1.818
0.905, 8.339, 1.542
1.105, 8.323, 1.844
0.209, 0.266, 0.143
1.824, 6.549, 3.23
0.741, 1.206, 0.63
2.734, 8.279, 3.816
0.85, 1.656, 0.712
1.154, 1.656, 0.753
0.504, 0.704, 0.323
0.586, 2.924, 0.815
0.39, 0.876, 0.458
0.256, 0.587, 0.275
0.618, 1.589, 0.889
0.558, 0.815, 0.357
0.989, 16.445, 2.261
0.478, 0.821, 0.413
0.381, 1.714, 0.517
0.103, 0.102, 0.046
2.023, 5.622, 2.525
0.598, 1.463, 0.816
0.762, 7.892, 1.36
