1.57, 13.884, 2.11
0.363, 0.191, 0.092
2.315, 6.712, 3.062
1.434, 9.004, 1.711
0.327, 0.619, 0.272
1.481, 6.427, 1.717
1.495, 6.427, 1.814
1.526, 6.427, 1.905
1.858, 6.427, 2.265
1.168, 4.433, 1.907
3.548, 6.425, 2.805
1.12, 7.427, 1.605
1.089, 7.427, 1.7
1.157, 7.427, 1.782
1.229, 7.427, 2.073
0.398, 1.276, 0.54
2.661, 7.373, 3.301
1.53, 9.004, 1.753
1.329, 9.004, 1.595
1.179, 4.594, 1.129
1.52, 4.59, 1.431
1.97, 4.59, 1.716
1.889, 2.894, 1.61
1.012, 2.253, 0.81
1.104, 2.203, 0.85
0.965, 1.61, 0.836
1.434, 9.002, 2.009
1.475, 9.002, 2.099
1.081, 4.575, 1.208
1.077, 4.575, 1.344
1.417, 4.575, 1.543
2.168, 4.575, 1.938
2.757, 6.085, 2.401
3.025, 6.04, 2.571
1.82, 6.233, 2.026
2.032, 6.189, 2.133
1.943, 6.189, 2.299
2.024, 6.189, 2.916
1.554, 14.012, 2.464
0.348, 0.297, 0.14
1.348, 3.527, 1.684
0.394, 0.473, 0.249
0.519, 1.15, 0.524
1.049, 1.96, 1.01
1.234, 13.917, 2.519
1.161, 13.917, 2.616
1.199, 13.917, 2.986
1.415, 13.917, 3.298
1.802, 13.88, 4.291
2.738, 13.88, 5.521
1.072, 2.608, 1.192
1.316, 3.191, 1.358
2.776, 7.017, 3.054
1.241, 3.286, 1.347
0.344, 0.372, 0.17
2.128, 10.152, 3.217
0.473, 0.423, 0.177
1.928, 11.754, 3.625
0.372, 0.272, 0.131
1.956, 9.454, 3.084
1.421, 8.587, 2.61
0.722, 1.949, 0.663
0.54, 0.848, 0.426
1.997, 13.406, 4.34
3.238, 13.406, 5.764
1.18, 5.504, 1.793
0.459, 0.597, 0.279
1.55, 14.012, 2.389
1.022, 12.369, 3.05
0.216, 0.293, 0.106
2.226, 12.351, 5.006
1.58, 14.012, 2.361
2.331, 12.82, 3.739
0.627, 1.191, 0.644
0.714, 1.576, 0.816
1.558, 14.012, 2.306
