1.729, 8.066, 2.152
3.69, 8.066, 4.12
0.591, 1.22, 0.49
1.523, 4.267, 1.887
1.448, 11.982, 2.294
0.446, 1.111, 0.367
0.566, 1.111, 0.57
1.461, 6.205, 1.716
1.869, 6.205, 2.077
2.396, 6.183, 2.697
1.056, 10.119, 2.281
0.553, 2.199, 0.57
0.24, 0.288, 0.147
0.605, 0.914, 0.38
1.225, 4.518, 1.369
0.814, 1.253, 0.559
1.769, 11.971, 3.169
1.424, 4.357, 2.031
2.289, 11.953, 3.993
2.889, 11.953, 4.538
3.301, 8.368, 4.589
1.097, 8.903, 1.632
0.35, 0.491, 0.206
1.089, 8.903, 1.584
0.255, 0.688, 0.189
0.195, 0.289, 0.111
0.226, 0.263, 0.132
1.086, 7.558, 1.752
1.081, 7.558, 1.786
1.122, 7.558, 1.822
1.178, 7.558, 1.914
1.067, 6.028, 1.795
0.205, 0.22, 0.127
0.484, 1.086, 0.506
0.204, 0.317, 0.148
1.294, 5.883, 2.122
1.537, 5.828, 2.515
1.166, 8.903, 1.53
1.154, 8.903, 1.548
1.18, 8.903, 1.561
1.201, 8.903, 1.598
1.185, 8.903, 1.618
0.127, 0.126, 0.068
0.769, 2.575, 1.086
0.395, 0.843, 0.403
1.396, 8.894, 1.736
1.35, 8.894, 1.768
1.019, 2.453, 0.947
1.167, 5.08, 1.317
1.276, 5.08, 1.396
0.204, 0.221, 0.126
1.046, 1.907, 0.946
2.081, 4.372, 1.97
1.156, 1.963, 0.816
1.15, 1.758, 0.733
1.649, 12.789, 2.152
0.35, 0.303, 0.126
1.793, 5.079, 2.4
1.709, 2.985, 1.256
1.232, 3.931, 1.083
1.233, 2.914, 1.005
1.227, 2.914, 1.1
0.776, 1.668, 0.951
1.704, 8.564, 2.08
1.73, 8.564, 2.116
1.85, 8.564, 2.183
1.236, 3.947, 1.292
1.358, 3.947, 1.827
1.609, 7.525, 1.829
1.128, 4.187, 1.169
1.153, 4.187, 1.212
0.771, 2.533, 0.747
0.541, 0.842, 0.366
2.541, 7.506, 3.018
3.595, 7.778, 3.992
1.098, 10.444, 1.844
0.316, 0.314, 0.103
0.369, 0.291, 0.131
0.772, 3.733, 1.018
0.917, 3.693, 1.23
1.401, 3.693, 1.688
2.191, 6.914, 2.959
1.537, 9.643, 2.457
0.748, 1.951, 0.719
2.101, 9.614, 3.429
2.478, 9.614, 4.114
1.188, 2.595, 1.211
1.301, 10.418, 2.177
2.323, 10.39, 4.582
1.22, 8.69, 2.053
1.214, 8.69, 2.075
1.781, 8.166, 2.89
2.293, 8.166, 3.505
1.89, 7.734, 3.392
0.463, 1.546, 0.382
0.479, 1.479, 0.484
0.299, 0.146, 0.072
0.449, 1.253, 0.343
0.444, 1.253, 0.386
0.278, 0.244, 0.103
1.428, 8.69, 2.335
1.911, 8.3, 3.63
1.239, 8.677, 2.253
1.343, 8.677, 2.432
0.644, 2.075, 0.667
0.268, 0.281, 0.122
1.555, 7.112, 2.184
1.683, 7.112, 2.392
1.832, 7.112, 2.674
0.501, 0.78, 0.382
1.653, 3.561, 1.459
1.565, 3.561, 1.541
0.683, 1.458, 0.597
0.559, 0.621, 0.289
0.521, 1.197, 0.37
0.325, 0.407, 0.189
0.482, 1.535, 0.491
0.342, 0.293, 0.136
0.461, 1.116, 0.361
0.364, 0.318, 0.161
1.039, 3.4, 1.114
1.561, 3.311, 1.478
0.57, 2.005, 0.624
0.277, 0.375, 0.119
0.351, 0.852, 0.231
0.299, 0.297, 0.101
0.525, 0.843, 0.313
0.424, 0.338, 0.157
1.422, 7.356, 2.111
1.769, 7.344, 2.828
1.336, 9.642, 2.154
0.586, 1.787, 0.748
1.575, 9.637, 2.523
1.521, 9.637, 2.598
1.623, 7.54, 2.646
2.855, 7.528, 3.497
1.516, 9.637, 2.939
1.717, 9.637, 3.297
0.261, 0.271, 0.111
1.869, 7.397, 2.685
2.102, 7.397, 2.931
1.118, 5.018, 1.486
1.228, 5.018, 1.617
1.43, 5.018, 1.766
0.758, 9.152, 1.061
0.365, 0.679, 0.342
0.213, 0.309, 0.145
3.088, 9.006, 4.119
0.596, 1.336, 0.445
0.537, 0.906, 0.439
0.55, 2.373, 0.659
0.315, 0.672, 0.286
0.827, 2.373, 0.894
0.938, 2.373, 1.074
0.722, 3.169, 0.596
0.658, 2.09, 0.524
0.694, 2.09, 0.555
0.643, 1.029, 0.381
0.39, 0.846, 0.35
0.425, 0.878, 0.34
0.807, 1.283, 0.485
0.754, 0.993, 0.456
0.663, 2.088, 0.504
0.645, 2.088, 0.522
0.677, 2.088, 0.553
0.642, 1.018, 0.381
0.388, 0.844, 0.349
0.423, 0.876, 0.339
0.825, 1.238, 0.501
0.791, 1.184, 0.512
0.56, 1.269, 0.435
0.597, 1.269, 0.468
0.514, 1.2, 0.561
0.594, 16.386, 1.369
0.292, 0.43, 0.218
0.485, 1.182, 0.459
0.349, 0.546, 0.275
0.422, 1.124, 0.412
0.803, 3.291, 1.175
0.827, 3.449, 1.221
0.835, 3.543, 1.269
0.823, 3.677, 1.324
0.844, 3.729, 1.357
0.422, 1.538, 0.402
0.289, 0.606, 0.269
0.363, 0.992, 0.416
0.301, 0.33, 0.136
0.393, 3.76, 0.561
0.513, 1.472, 0.697
0.383, 1.079, 0.455
0.358, 0.698, 0.314
0.344, 1.021, 0.439
1.103, 3.677, 1.565
0.318, 0.773, 0.235
0.221, 0.256, 0.11
0.283, 0.399, 0.166
0.323, 0.556, 0.239
0.301, 0.731, 0.308
0.192, 0.268, 0.102
0.207, 0.264, 0.123
0.232, 0.287, 0.143
0.272, 1.645, 0.421
0.309, 1.645, 0.528
0.483, 1.185, 0.438
0.656, 1.182, 0.564
0.624, 1.434, 0.497
0.756, 1.433, 0.642
0.596, 1.488, 0.466
0.597, 1.487, 0.497
0.489, 1.0, 0.422
0.753, 0.999, 0.471
1.688, 8.016, 2.315
0.519, 0.747, 0.408
1.328, 3.651, 1.458
1.716, 3.651, 1.715
0.518, 1.551, 0.489
0.311, 0.315, 0.168
1.63, 10.533, 2.256
0.319, 0.542, 0.271
2.737, 6.855, 3.853
0.947, 3.475, 1.507
1.351, 3.262, 1.161
1.889, 7.003, 2.187
0.422, 0.954, 0.527
1.726, 10.511, 2.623
0.571, 1.561, 0.715
2.12, 10.472, 2.985
2.37, 10.472, 3.121
2.508, 10.472, 3.305
0.933, 1.494, 1.057
1.305, 3.407, 1.526
1.913, 4.413, 2.368
1.16, 17.808, 2.174
0.32, 0.257, 0.144
0.434, 0.789, 0.292
0.527, 0.462, 0.24
0.975, 3.882, 1.243
1.343, 3.754, 1.801
1.921, 17.705, 4.636
2.394, 17.705, 5.804
0.894, 2.055, 0.579
0.781, 1.562, 0.487
0.844, 1.218, 0.574
1.927, 7.795, 2.101
3.427, 7.536, 3.18
1.138, 1.995, 0.844
0.772, 5.219, 1.195
0.674, 5.219, 1.209
0.421, 1.346, 0.41
0.419, 0.925, 0.325
0.323, 0.508, 0.213
0.819, 2.42, 0.641
0.904, 1.193, 0.504
1.085, 2.075, 0.951
2.36, 7.791, 2.805
2.034, 5.72, 2.665
1.526, 5.902, 1.868
2.063, 5.902, 2.752
1.2, 2.029, 0.832
0.646, 1.532, 0.619
1.202, 5.74, 1.523
0.367, 0.799, 0.267
